,sample,test_size,alpha,actual_prop,pred_prop,abs_error,accuracy,quantifier,f-measure,best_threshold
390,10,10,0.15,0.1,0.1,0.0,1.0,CC,1.0,0.5
391,10,10,0.15,0.1,0.0,0.1,0.9,ACC,1.0,0.99
392,10,10,0.15,0.1,0.0,0.1,0.9,X,1.0,0.99
393,10,10,0.15,0.1,0.0,0.1,0.9,MAX,1.0,0.99
394,10,10,0.15,0.1,0.21,0.11,0.9,T50,0.67,0.16
395,10,10,0.15,0.1,0.0,0.1,0.9,MS,1.0,0.99
396,10,10,0.15,0.1,0.16,0.06,0.9,HDy,0.67,0.16
397,10,10,0.15,0.1,0.14,0.04,1.0,DyS,1.0,0.5
398,10,10,0.15,0.1,0.0,0.1,0.9,SORD,1.0,0.99
399,10,10,0.15,0.1,0.08,0.02,1.0,SMM,1.0,0.5
400,1,10,0.2,0.2,0.3,0.1,0.9,CC,0.8,0.5
401,1,10,0.2,0.2,0.25,0.05,0.9,ACC,0.8,0.5
402,1,10,0.2,0.2,0.24,0.04,1.0,X,1.0,0.88
403,1,10,0.2,0.2,0.24,0.04,1.0,MAX,1.0,0.88
404,1,10,0.2,0.2,0.42,0.22,0.8,T50,0.67,0.12
405,1,10,0.2,0.2,0.25,0.05,0.9,MS,0.8,0.5
406,1,10,0.2,0.2,0.12,0.08,0.9,HDy,0.67,0.97
407,1,10,0.2,0.2,0.18,0.02,1.0,DyS,1.0,0.88
408,1,10,0.2,0.2,0.0,0.2,0.8,SORD,0.67,0.98
409,1,10,0.2,0.2,0.28,0.08,0.9,SMM,0.8,0.5
410,2,10,0.2,0.2,0.3,0.1,0.9,CC,0.8,0.5
411,2,10,0.2,0.2,0.25,0.05,0.9,ACC,0.8,0.5
412,2,10,0.2,0.2,0.24,0.04,1.0,X,1.0,0.75
413,2,10,0.2,0.2,0.24,0.04,1.0,MAX,1.0,0.75
414,2,10,0.2,0.2,0.21,0.01,1.0,T50,1.0,0.75
415,2,10,0.2,0.2,0.19,0.01,1.0,MS,1.0,0.75
416,2,10,0.2,0.2,0.05,0.15,0.9,HDy,0.67,0.94
417,2,10,0.2,0.2,0.09,0.11,0.9,DyS,0.67,0.94
418,2,10,0.2,0.2,0.0,0.2,0.8,SORD,,0.98
419,2,10,0.2,0.2,0.23,0.03,1.0,SMM,1.0,0.75
420,3,10,0.2,0.2,0.3,0.1,0.9,CC,0.8,0.5
421,3,10,0.2,0.2,0.25,0.05,0.9,ACC,0.8,0.5
422,3,10,0.2,0.2,0.24,0.04,1.0,X,1.0,0.75
423,3,10,0.2,0.2,0.24,0.04,1.0,MAX,1.0,0.75
424,3,10,0.2,0.2,0.21,0.01,1.0,T50,1.0,0.75
425,3,10,0.2,0.2,0.2,0.0,1.0,MS,1.0,0.75
426,3,10,0.2,0.2,0.12,0.08,0.9,HDy,0.67,0.88
427,3,10,0.2,0.2,0.21,0.01,1.0,DyS,1.0,0.75
428,3,10,0.2,0.2,0.0,0.2,0.8,SORD,0.67,0.99
429,3,10,0.2,0.2,0.25,0.05,1.0,SMM,1.0,0.75
430,4,10,0.2,0.2,0.3,0.1,0.9,CC,0.8,0.5
431,4,10,0.2,0.2,0.25,0.05,0.9,ACC,0.8,0.5
432,4,10,0.2,0.2,0.24,0.04,1.0,X,1.0,0.95
433,4,10,0.2,0.2,0.24,0.04,1.0,MAX,1.0,0.95
434,4,10,0.2,0.2,0.42,0.22,0.8,T50,0.67,0.38
435,4,10,0.2,0.2,0.35,0.15,0.9,MS,0.8,0.5
436,4,10,0.2,0.2,0.4,0.2,0.8,HDy,0.67,0.38
437,4,10,0.2,0.2,0.42,0.22,0.8,DyS,0.67,0.38
438,4,10,0.2,0.2,0.0,0.2,0.8,SORD,0.67,0.98
439,4,10,0.2,0.2,0.37,0.17,0.8,SMM,0.67,0.38
440,5,10,0.2,0.2,0.2,0.0,1.0,CC,1.0,0.5
441,5,10,0.2,0.2,0.12,0.08,0.9,ACC,0.67,0.88
442,5,10,0.2,0.2,0.24,0.04,1.0,X,1.0,0.5
443,5,10,0.2,0.2,0.24,0.04,1.0,MAX,1.0,0.5
444,5,10,0.2,0.2,0.21,0.01,1.0,T50,1.0,0.5
445,5,10,0.2,0.2,0.17,0.03,1.0,MS,1.0,0.5
446,5,10,0.2,0.2,0.1,0.1,0.9,HDy,0.67,0.88
447,5,10,0.2,0.2,0.11,0.09,0.9,DyS,0.67,0.88
448,5,10,0.2,0.2,0.0,0.2,0.8,SORD,,0.97
449,5,10,0.2,0.2,0.23,0.03,1.0,SMM,1.0,0.5
450,6,10,0.2,0.2,0.2,0.0,1.0,CC,1.0,0.5
451,6,10,0.2,0.2,0.12,0.08,0.9,ACC,0.67,0.94
452,6,10,0.2,0.2,0.11,0.09,0.9,X,0.67,0.94
453,6,10,0.2,0.2,0.11,0.09,0.9,MAX,0.67,0.94
454,6,10,0.2,0.2,0.21,0.01,1.0,T50,1.0,0.5
455,6,10,0.2,0.2,0.15,0.05,0.9,MS,0.67,0.94
456,6,10,0.2,0.2,0.25,0.05,1.0,HDy,1.0,0.5
457,6,10,0.2,0.2,0.21,0.01,1.0,DyS,1.0,0.5
458,6,10,0.2,0.2,0.0,0.2,0.8,SORD,,0.99
459,6,10,0.2,0.2,0.21,0.01,1.0,SMM,1.0,0.5
460,7,10,0.2,0.2,0.4,0.2,0.8,CC,0.67,0.5
461,7,10,0.2,0.2,0.39,0.19,0.8,ACC,0.67,0.5
462,7,10,0.2,0.2,0.37,0.17,0.8,X,0.67,0.5
463,7,10,0.2,0.2,0.37,0.17,0.8,MAX,0.67,0.5
464,7,10,0.2,0.2,0.21,0.01,1.0,T50,1.0,0.88
465,7,10,0.2,0.2,0.32,0.12,0.9,MS,0.8,0.75
466,7,10,0.2,0.2,0.16,0.04,1.0,HDy,1.0,0.88
467,7,10,0.2,0.2,0.23,0.03,1.0,DyS,1.0,0.88
468,7,10,0.2,0.2,0.0,0.2,0.8,SORD,0.67,0.99
469,7,10,0.2,0.2,0.34,0.14,0.9,SMM,0.8,0.75
470,8,10,0.2,0.2,0.2,0.0,1.0,CC,1.0,0.5
471,8,10,0.2,0.2,0.12,0.08,0.9,ACC,0.67,0.94
472,8,10,0.2,0.2,0.24,0.04,1.0,X,1.0,0.5
473,8,10,0.2,0.2,0.24,0.04,1.0,MAX,1.0,0.5
474,8,10,0.2,0.2,0.21,0.01,1.0,T50,1.0,0.5
475,8,10,0.2,0.2,0.21,0.01,1.0,MS,1.0,0.5
476,8,10,0.2,0.2,0.15,0.05,1.0,HDy,1.0,0.5
477,8,10,0.2,0.2,0.24,0.04,1.0,DyS,1.0,0.5
478,8,10,0.2,0.2,0.0,0.2,0.8,SORD,0.67,0.98
479,8,10,0.2,0.2,0.26,0.06,0.9,SMM,0.8,0.38
480,9,10,0.2,0.2,0.2,0.0,1.0,CC,1.0,0.5
481,9,10,0.2,0.2,0.12,0.08,0.9,ACC,0.67,0.98
482,9,10,0.2,0.2,0.11,0.09,0.9,X,0.67,0.98
483,9,10,0.2,0.2,0.11,0.09,0.9,MAX,0.67,0.98
484,9,10,0.2,0.2,0.42,0.22,0.8,T50,0.67,0.19
485,9,10,0.2,0.2,0.18,0.02,1.0,MS,1.0,0.5
486,9,10,0.2,0.2,0.27,0.07,0.9,HDy,0.8,0.25
487,9,10,0.2,0.2,0.29,0.09,0.9,DyS,0.8,0.25
488,9,10,0.2,0.2,0.0,0.2,0.8,SORD,,0.99
489,9,10,0.2,0.2,0.24,0.04,1.0,SMM,1.0,0.5
490,10,10,0.2,0.2,0.2,0.0,0.8,CC,0.5,0.5
491,10,10,0.2,0.2,0.12,0.08,0.9,ACC,0.67,0.75
492,10,10,0.2,0.2,0.11,0.09,0.9,X,0.67,0.75
493,10,10,0.2,0.2,0.11,0.09,0.9,MAX,0.67,0.75
494,10,10,0.2,0.2,0.0,0.2,0.8,T50,,0.88
495,10,10,0.2,0.2,0.07,0.13,0.9,MS,0.67,0.75
496,10,10,0.2,0.2,0.02,0.18,0.8,HDy,,0.88
497,10,10,0.2,0.2,0.02,0.18,0.8,DyS,,0.88
498,10,10,0.2,0.2,0.0,0.2,0.8,SORD,,0.88
499,10,10,0.2,0.2,0.14,0.06,0.9,SMM,0.67,0.75
500,1,10,0.25,0.2,0.2,0.0,1.0,CC,1.0,0.5
501,1,10,0.25,0.2,0.12,0.08,0.9,ACC,0.67,0.94
502,1,10,0.25,0.2,0.11,0.09,0.9,X,0.67,0.94
503,1,10,0.25,0.2,0.11,0.09,0.9,MAX,0.67,0.94
504,1,10,0.25,0.2,0.21,0.01,1.0,T50,1.0,0.5
505,1,10,0.25,0.2,0.12,0.08,0.9,MS,0.67,0.94
506,1,10,0.25,0.2,0.06,0.14,0.9,HDy,0.67,0.94
507,1,10,0.25,0.2,0.07,0.13,0.9,DyS,0.67,0.94
508,1,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.97
509,1,10,0.25,0.2,0.19,0.01,1.0,SMM,1.0,0.5
510,2,10,0.25,0.2,0.3,0.1,0.9,CC,0.8,0.5
511,2,10,0.25,0.2,0.25,0.05,0.9,ACC,0.8,0.5
512,2,10,0.25,0.2,0.24,0.04,1.0,X,1.0,0.75
513,2,10,0.25,0.2,0.24,0.04,1.0,MAX,1.0,0.75
514,2,10,0.25,0.2,0.42,0.22,0.8,T50,0.67,0.12
515,2,10,0.25,0.2,0.21,0.01,1.0,MS,1.0,0.75
516,2,10,0.25,0.2,0.15,0.05,1.0,HDy,1.0,0.75
517,2,10,0.25,0.2,0.15,0.05,0.9,DyS,,0.98
518,2,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.98
519,2,10,0.25,0.2,0.25,0.05,0.9,SMM,0.8,0.5
520,3,10,0.25,0.2,0.3,0.1,0.9,CC,0.8,0.5
521,3,10,0.25,0.2,0.25,0.05,0.9,ACC,0.8,0.5
522,3,10,0.25,0.2,0.24,0.04,0.8,X,0.5,0.75
523,3,10,0.25,0.2,0.24,0.04,0.8,MAX,0.5,0.75
524,3,10,0.25,0.2,0.21,0.01,0.8,T50,0.5,0.75
525,3,10,0.25,0.2,0.19,0.01,0.8,MS,0.5,0.75
526,3,10,0.25,0.2,0.06,0.14,0.9,HDy,0.67,0.88
527,3,10,0.25,0.2,0.08,0.12,0.9,DyS,0.67,0.88
528,3,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.97
529,3,10,0.25,0.2,0.24,0.04,0.8,SMM,0.5,0.75
530,4,10,0.25,0.2,0.3,0.1,0.7,CC,0.4,0.5
531,4,10,0.25,0.2,0.25,0.05,0.7,ACC,0.4,0.5
532,4,10,0.25,0.2,0.37,0.17,0.8,X,0.67,0.25
533,4,10,0.25,0.2,0.37,0.17,0.8,MAX,0.67,0.25
534,4,10,0.25,0.2,0.21,0.01,0.8,T50,0.5,0.75
535,4,10,0.25,0.2,0.22,0.02,0.8,MS,0.5,0.75
536,4,10,0.25,0.2,0.11,0.09,0.9,HDy,0.67,0.88
537,4,10,0.25,0.2,0.17,0.03,0.8,DyS,0.5,0.75
538,4,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.99
539,4,10,0.25,0.2,0.27,0.07,0.7,SMM,0.4,0.5
540,5,10,0.25,0.2,0.1,0.1,0.9,CC,0.67,0.5
541,5,10,0.25,0.2,0.0,0.2,0.8,ACC,,0.94
542,5,10,0.25,0.2,0.0,0.2,0.8,X,,0.94
543,5,10,0.25,0.2,0.0,0.2,0.8,MAX,,0.94
544,5,10,0.25,0.2,0.0,0.2,0.8,T50,,0.94
545,5,10,0.25,0.2,0.0,0.2,0.8,MS,,0.94
546,5,10,0.25,0.2,0.02,0.18,0.8,HDy,,0.94
547,5,10,0.25,0.2,0.01,0.19,0.8,DyS,,0.94
548,5,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.94
549,5,10,0.25,0.2,0.07,0.13,0.9,SMM,0.67,0.5
550,6,10,0.25,0.2,0.3,0.1,0.9,CC,0.8,0.5
551,6,10,0.25,0.2,0.25,0.05,0.9,ACC,0.8,0.5
552,6,10,0.25,0.2,0.24,0.04,1.0,X,1.0,0.88
553,6,10,0.25,0.2,0.24,0.04,1.0,MAX,1.0,0.88
554,6,10,0.25,0.2,0.42,0.22,0.8,T50,0.67,0.36
555,6,10,0.25,0.2,0.32,0.12,0.9,MS,0.8,0.5
556,6,10,0.25,0.2,0.36,0.16,0.8,HDy,0.67,0.36
557,6,10,0.25,0.2,0.33,0.13,0.9,DyS,0.8,0.5
558,6,10,0.25,0.2,0.0,0.2,0.8,SORD,,1.0
559,6,10,0.25,0.2,0.36,0.16,0.8,SMM,0.67,0.36
560,7,10,0.25,0.2,0.1,0.1,0.9,CC,0.67,0.5
561,7,10,0.25,0.2,0.0,0.2,0.8,ACC,,0.88
562,7,10,0.25,0.2,0.11,0.09,0.9,X,0.67,0.5
563,7,10,0.25,0.2,0.11,0.09,0.9,MAX,0.67,0.5
564,7,10,0.25,0.2,0.0,0.2,0.8,T50,,0.88
565,7,10,0.25,0.2,0.04,0.16,0.8,MS,,0.88
566,7,10,0.25,0.2,0.02,0.18,0.8,HDy,,0.88
567,7,10,0.25,0.2,0.02,0.18,0.8,DyS,,0.88
568,7,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.88
569,7,10,0.25,0.2,0.16,0.04,0.8,SMM,0.5,0.38
570,8,10,0.25,0.2,0.4,0.2,0.8,CC,0.67,0.5
571,8,10,0.25,0.2,0.39,0.19,0.8,ACC,0.67,0.5
572,8,10,0.25,0.2,0.5,0.3,0.7,X,0.57,0.25
573,8,10,0.25,0.2,0.5,0.3,0.7,MAX,0.57,0.25
574,8,10,0.25,0.2,0.21,0.01,1.0,T50,1.0,0.62
575,8,10,0.25,0.2,0.28,0.08,0.9,MS,0.8,0.56
576,8,10,0.25,0.2,0.13,0.07,0.9,HDy,0.67,0.75
577,8,10,0.25,0.2,0.19,0.01,1.0,DyS,1.0,0.62
578,8,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.99
579,8,10,0.25,0.2,0.31,0.11,0.9,SMM,0.8,0.56
580,9,10,0.25,0.2,0.2,0.0,1.0,CC,1.0,0.5
581,9,10,0.25,0.2,0.12,0.08,0.9,ACC,1.0,0.98
582,9,10,0.25,0.2,0.11,0.09,0.9,X,1.0,0.98
583,9,10,0.25,0.2,0.11,0.09,0.9,MAX,1.0,0.98
584,9,10,0.25,0.2,0.42,0.22,0.8,T50,0.67,0.07
585,9,10,0.25,0.2,0.12,0.08,0.9,MS,1.0,0.98
586,9,10,0.25,0.2,0.13,0.07,0.9,HDy,1.0,0.98
587,9,10,0.25,0.2,0.25,0.05,1.0,DyS,1.0,0.5
588,9,10,0.25,0.2,0.0,0.2,0.8,SORD,,0.99
589,9,10,0.25,0.2,0.18,0.02,1.0,SMM,1.0,0.5
590,10,10,0.25,0.2,0.3,0.1,0.9,CC,0.8,0.5
591,10,10,0.25,0.2,0.25,0.05,0.9,ACC,0.8,0.5
592,10,10,0.25,0.2,0.24,0.04,1.0,X,1.0,0.75
593,10,10,0.25,0.2,0.24,0.04,1.0,MAX,1.0,0.75
594,10,10,0.25,0.2,0.42,0.22,0.8,T50,0.67,0.25
595,10,10,0.25,0.2,0.25,0.05,0.9,MS,0.8,0.5
596,10,10,0.25,0.2,0.42,0.22,0.8,HDy,0.67,0.25
597,10,10,0.25,0.2,0.36,0.16,0.8,DyS,0.67,0.25
598,10,10,0.25,0.2,0.0,0.2,0.8,SORD,1.0,0.99
599,10,10,0.25,0.2,0.29,0.09,0.9,SMM,0.8,0.5
600,1,10,0.3,0.3,0.4,0.1,0.7,CC,0.57,0.5
601,1,10,0.3,0.3,0.39,0.09,0.7,ACC,0.57,0.5
602,1,10,0.3,0.3,0.37,0.07,0.7,X,0.57,0.5
603,1,10,0.3,0.3,0.37,0.07,0.7,MAX,0.57,0.5
604,1,10,0.3,0.3,0.0,0.3,0.7,T50,,0.97
605,1,10,0.3,0.3,0.34,0.04,0.8,MS,0.67,0.75
606,1,10,0.3,0.3,0.15,0.15,0.7,HDy,0.4,0.94
607,1,10,0.3,0.3,0.13,0.17,0.6,DyS,,0.95
608,1,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.97
609,1,10,0.3,0.3,0.35,0.05,0.8,SMM,0.67,0.75
610,2,10,0.3,0.3,0.2,0.1,0.9,CC,0.8,0.5
611,2,10,0.3,0.3,0.12,0.18,0.8,ACC,0.5,0.94
612,2,10,0.3,0.3,0.11,0.19,0.8,X,0.5,0.94
613,2,10,0.3,0.3,0.11,0.19,0.8,MAX,0.5,0.94
614,2,10,0.3,0.3,0.21,0.09,0.9,T50,0.8,0.5
615,2,10,0.3,0.3,0.12,0.18,0.8,MS,0.5,0.94
616,2,10,0.3,0.3,0.12,0.18,0.8,HDy,0.5,0.94
617,2,10,0.3,0.3,0.16,0.14,0.9,DyS,0.8,0.5
618,2,10,0.3,0.3,0.0,0.3,0.7,SORD,0.5,0.98
619,2,10,0.3,0.3,0.18,0.12,0.9,SMM,0.8,0.5
620,3,10,0.3,0.3,0.3,0.0,1.0,CC,1.0,0.5
621,3,10,0.3,0.3,0.25,0.05,1.0,ACC,1.0,0.5
622,3,10,0.3,0.3,0.37,0.07,0.9,X,0.86,0.25
623,3,10,0.3,0.3,0.37,0.07,0.9,MAX,0.86,0.25
624,3,10,0.3,0.3,0.42,0.12,0.9,T50,0.86,0.25
625,3,10,0.3,0.3,0.31,0.01,1.0,MS,1.0,0.5
626,3,10,0.3,0.3,0.2,0.1,0.9,HDy,0.8,0.94
627,3,10,0.3,0.3,0.24,0.06,0.9,DyS,0.8,0.94
628,3,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.98
629,3,10,0.3,0.3,0.33,0.03,1.0,SMM,1.0,0.5
630,4,10,0.3,0.3,0.3,0.0,1.0,CC,1.0,0.5
631,4,10,0.3,0.3,0.25,0.05,1.0,ACC,1.0,0.5
632,4,10,0.3,0.3,0.24,0.06,0.9,X,0.8,0.75
633,4,10,0.3,0.3,0.24,0.06,0.9,MAX,0.8,0.75
634,4,10,0.3,0.3,0.21,0.09,0.9,T50,0.8,0.75
635,4,10,0.3,0.3,0.25,0.05,0.9,MS,0.8,0.75
636,4,10,0.3,0.3,0.19,0.11,0.9,HDy,0.8,0.75
637,4,10,0.3,0.3,0.2,0.1,0.9,DyS,0.8,0.75
638,4,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.97
639,4,10,0.3,0.3,0.3,0.0,1.0,SMM,1.0,0.5
640,5,10,0.3,0.3,0.3,0.0,0.8,CC,0.67,0.5
641,5,10,0.3,0.3,0.25,0.05,0.8,ACC,0.67,0.5
642,5,10,0.3,0.3,0.37,0.07,0.9,X,0.86,0.25
643,5,10,0.3,0.3,0.37,0.07,0.9,MAX,0.86,0.25
644,5,10,0.3,0.3,0.21,0.09,0.9,T50,0.8,0.81
645,5,10,0.3,0.3,0.31,0.01,0.8,MS,0.67,0.5
646,5,10,0.3,0.3,0.22,0.08,0.9,HDy,0.8,0.81
647,5,10,0.3,0.3,0.28,0.02,0.8,DyS,0.67,0.5
648,5,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.99
649,5,10,0.3,0.3,0.34,0.04,0.8,SMM,0.67,0.5
650,6,10,0.3,0.3,0.4,0.1,0.9,CC,0.86,0.5
651,6,10,0.3,0.3,0.39,0.09,0.9,ACC,0.86,0.5
652,6,10,0.3,0.3,0.37,0.07,0.9,X,0.86,0.5
653,6,10,0.3,0.3,0.37,0.07,0.9,MAX,0.86,0.5
654,6,10,0.3,0.3,0.42,0.12,0.9,T50,0.86,0.5
655,6,10,0.3,0.3,0.36,0.06,0.9,MS,0.86,0.5
656,6,10,0.3,0.3,0.39,0.09,0.9,HDy,0.86,0.5
657,6,10,0.3,0.3,0.43,0.13,0.9,DyS,0.86,0.5
658,6,10,0.3,0.3,0.0,0.3,0.7,SORD,0.5,0.99
659,6,10,0.3,0.3,0.39,0.09,0.9,SMM,0.86,0.5
660,7,10,0.3,0.3,0.5,0.2,0.8,CC,0.75,0.5
661,7,10,0.3,0.3,0.52,0.22,0.8,ACC,0.75,0.5
662,7,10,0.3,0.3,0.5,0.2,0.8,X,0.75,0.5
663,7,10,0.3,0.3,0.5,0.2,0.8,MAX,0.75,0.5
664,7,10,0.3,0.3,0.62,0.32,0.7,T50,0.67,0.05
665,7,10,0.3,0.3,0.52,0.22,0.8,MS,0.75,0.5
666,7,10,0.3,0.3,0.39,0.09,0.9,HDy,0.86,0.94
667,7,10,0.3,0.3,0.45,0.15,0.8,DyS,0.75,0.5
668,7,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.99
669,7,10,0.3,0.3,0.49,0.19,0.8,SMM,0.75,0.5
670,8,10,0.3,0.3,0.3,0.0,1.0,CC,1.0,0.5
671,8,10,0.3,0.3,0.25,0.05,1.0,ACC,1.0,0.5
672,8,10,0.3,0.3,0.24,0.06,0.9,X,1.0,0.62
673,8,10,0.3,0.3,0.24,0.06,0.9,MAX,1.0,0.62
674,8,10,0.3,0.3,0.21,0.09,0.9,T50,1.0,0.62
675,8,10,0.3,0.3,0.15,0.15,0.9,MS,1.0,0.62
676,8,10,0.3,0.3,0.06,0.24,0.8,HDy,0.5,0.75
677,8,10,0.3,0.3,0.09,0.21,0.8,DyS,0.5,0.75
678,8,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.98
679,8,10,0.3,0.3,0.22,0.08,0.9,SMM,1.0,0.62
680,9,10,0.3,0.3,0.6,0.3,0.5,CC,0.44,0.5
681,9,10,0.3,0.3,0.65,0.35,0.6,ACC,0.6,0.25
682,9,10,0.3,0.3,0.76,0.46,0.5,X,0.55,0.06
683,9,10,0.3,0.3,0.76,0.46,0.5,MAX,0.55,0.06
684,9,10,0.3,0.3,0.0,0.3,0.7,T50,,0.94
685,9,10,0.3,0.3,0.56,0.26,0.5,MS,0.44,0.5
686,9,10,0.3,0.3,0.31,0.01,0.8,HDy,0.67,0.88
687,9,10,0.3,0.3,0.3,0.0,0.8,DyS,0.67,0.88
688,9,10,0.3,0.3,0.0,0.3,0.7,SORD,,0.94
689,9,10,0.3,0.3,0.53,0.23,0.6,SMM,0.5,0.56
690,10,10,0.3,0.3,0.4,0.1,0.9,CC,0.86,0.5
691,10,10,0.3,0.3,0.39,0.09,0.9,ACC,0.86,0.5
692,10,10,0.3,0.3,0.37,0.07,0.9,X,0.86,0.5
693,10,10,0.3,0.3,0.37,0.07,0.9,MAX,0.86,0.5
694,10,10,0.3,0.3,0.42,0.12,0.9,T50,0.86,0.5
695,10,10,0.3,0.3,0.32,0.02,1.0,MS,1.0,0.75
696,10,10,0.3,0.3,0.34,0.04,1.0,HDy,1.0,0.75
697,10,10,0.3,0.3,0.35,0.05,0.9,DyS,0.86,0.5
698,10,10,0.3,0.3,0.0,0.3,0.7,SORD,0.5,0.99
699,10,10,0.3,0.3,0.35,0.05,1.0,SMM,1.0,0.75
700,1,10,0.35,0.3,0.4,0.1,0.9,CC,0.86,0.5
701,1,10,0.35,0.3,0.39,0.09,0.9,ACC,0.86,0.5
702,1,10,0.35,0.3,0.37,0.07,0.9,X,0.86,0.5
703,1,10,0.35,0.3,0.37,0.07,0.9,MAX,0.86,0.5
704,1,10,0.35,0.3,0.62,0.32,0.7,T50,0.67,0.03
705,1,10,0.35,0.3,0.37,0.07,0.9,MS,0.86,0.5
706,1,10,0.35,0.3,0.37,0.07,0.9,HDy,0.86,0.5
707,1,10,0.35,0.3,0.37,0.07,0.9,DyS,0.86,0.5
708,1,10,0.35,0.3,0.0,0.3,0.7,SORD,0.5,0.99
709,1,10,0.35,0.3,0.37,0.07,0.9,SMM,0.86,0.5
710,2,10,0.35,0.3,0.3,0.0,1.0,CC,1.0,0.5
711,2,10,0.35,0.3,0.25,0.05,1.0,ACC,1.0,0.5
712,2,10,0.35,0.3,0.24,0.06,0.9,X,0.8,0.88
713,2,10,0.35,0.3,0.24,0.06,0.9,MAX,0.8,0.88
714,2,10,0.35,0.3,0.0,0.3,0.7,T50,,0.97
715,2,10,0.35,0.3,0.24,0.06,0.9,MS,0.8,0.88
716,2,10,0.35,0.3,0.06,0.24,0.8,HDy,,0.94
717,2,10,0.35,0.3,0.05,0.25,0.7,DyS,,0.97
718,2,10,0.35,0.3,0.0,0.3,0.7,SORD,,0.97
719,2,10,0.35,0.3,0.27,0.03,1.0,SMM,1.0,0.5
720,3,10,0.35,0.3,0.4,0.1,0.9,CC,0.86,0.5
721,3,10,0.35,0.3,0.39,0.09,0.9,ACC,0.86,0.5
722,3,10,0.35,0.3,0.37,0.07,0.9,X,0.86,0.5
723,3,10,0.35,0.3,0.37,0.07,0.9,MAX,0.86,0.5
724,3,10,0.35,0.3,0.21,0.09,0.9,T50,0.8,0.62
725,3,10,0.35,0.3,0.28,0.02,1.0,MS,1.0,0.56
726,3,10,0.35,0.3,0.4,0.1,0.9,HDy,0.86,0.5
727,3,10,0.35,0.3,0.36,0.06,0.9,DyS,0.86,0.5
728,3,10,0.35,0.3,0.0,0.3,0.7,SORD,,0.99
729,3,10,0.35,0.3,0.32,0.02,1.0,SMM,1.0,0.56
730,4,10,0.35,0.3,0.1,0.2,0.8,CC,0.5,0.5
731,4,10,0.35,0.3,0.0,0.3,0.7,ACC,,0.98
732,4,10,0.35,0.3,0.0,0.3,0.7,X,,0.98
733,4,10,0.35,0.3,0.0,0.3,0.7,MAX,,0.98
734,4,10,0.35,0.3,0.21,0.09,0.9,T50,0.8,0.25
735,4,10,0.35,0.3,0.01,0.29,0.7,MS,,0.98
736,4,10,0.35,0.3,0.08,0.22,0.8,HDy,0.5,0.5
737,4,10,0.35,0.3,0.08,0.22,0.8,DyS,0.5,0.5
738,4,10,0.35,0.3,0.0,0.3,0.7,SORD,,0.98
739,4,10,0.35,0.3,0.1,0.2,0.8,SMM,0.5,0.5
740,5,10,0.35,0.3,0.3,0.0,0.8,CC,0.67,0.5
741,5,10,0.35,0.3,0.25,0.05,0.8,ACC,0.67,0.5
742,5,10,0.35,0.3,0.24,0.06,0.9,X,0.8,0.88
743,5,10,0.35,0.3,0.24,0.06,0.9,MAX,0.8,0.88
744,5,10,0.35,0.3,0.42,0.12,0.9,T50,0.86,0.12
745,5,10,0.35,0.3,0.25,0.05,0.8,MS,0.67,0.5
746,5,10,0.35,0.3,0.19,0.11,0.9,HDy,0.8,0.88
747,5,10,0.35,0.3,0.3,0.0,0.8,DyS,0.67,0.5
748,5,10,0.35,0.3,0.0,0.3,0.7,SORD,0.5,0.99
749,5,10,0.35,0.3,0.29,0.01,0.8,SMM,0.67,0.5
750,6,10,0.35,0.3,0.4,0.1,0.9,CC,0.86,0.5
751,6,10,0.35,0.3,0.39,0.09,0.9,ACC,0.86,0.5
752,6,10,0.35,0.3,0.5,0.2,0.8,X,0.75,0.25
753,6,10,0.35,0.3,0.5,0.2,0.8,MAX,0.75,0.25
754,6,10,0.35,0.3,0.21,0.09,0.9,T50,0.8,0.94
755,6,10,0.35,0.3,0.41,0.11,0.9,MS,0.86,0.5
756,6,10,0.35,0.3,0.62,0.32,0.7,HDy,0.67,0.12
757,6,10,0.35,0.3,0.6,0.3,0.7,DyS,0.67,0.12
758,6,10,0.35,0.3,0.0,0.3,0.7,SORD,0.5,0.98
759,6,10,0.35,0.3,0.43,0.13,0.9,SMM,0.86,0.5
760,7,10,0.35,0.3,0.4,0.1,0.9,CC,0.86,0.5
761,7,10,0.35,0.3,0.39,0.09,0.9,ACC,0.86,0.5
762,7,10,0.35,0.3,0.37,0.07,0.9,X,0.86,0.5
763,7,10,0.35,0.3,0.37,0.07,0.9,MAX,0.86,0.5
764,7,10,0.35,0.3,0.21,0.09,0.9,T50,0.8,0.88
765,7,10,0.35,0.3,0.33,0.03,0.8,MS,0.67,0.78
